SDOT_UNIT_,SPR_UNIT_I,SDCI_UNIT_,SPU_TREE_U,SPU_PLANT_,PEST_UNIT_,SOURCE_DEP,SCIENTIFIC,COMMON_NAM,DBH,OWNERSHIP,UNITDESC,GLOBALID,kc_am1,kc_af1,kc_pm1,lat,lon
TRE-1066132,,,,,TRE-1066132,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"26",Private,9005 CARKEEK DRV S,50c4d9e6-1ca5-4fa2-92c4-89c0001fc564,62.872608184814453,90.126510620117188,84.233917236328125,-122.2810520000,47.5226208600
TRE-1066136,,,,,TRE-1066136,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"24",Private,9005 CARKEEK DRV S,9840fb8a-2d81-4036-9c23-1b6639e6e522,62.825168609619141,90.442642211914062,84.185081481933594,-122.2811370000,47.5226830000
TRE-1052345,,,,,TRE-1052345,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"15",Seattle Department of Transportation,LDX HARVARD AND E ALLISON ST SEATTLE WA,756eaef2-85cc-4061-bd5e-17b4285307d9,63.882003784179688,89.371673583984375,85.442565917968750,-122.3228550000,47.6490763500
TRE-71380,,,,,TRE-71380,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"33",Seattle Parks and Recreation,1 MT ST HELENS PL S,1fffce7a-70fc-4ff6-93bf-f046bedfa8a5,62.638263702392578,88.311965942382812,85.970642089843750,-122.2863740000,47.5766934600
TRE-1048561,,,,,TRE-1048561,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"3",Private,4509 LATONA AVE NE,e4fbc29a-2429-4dba-9336-11e94723c83e,63.178230285644531,88.784469604492188,86.015243530273438,-122.3251980000,47.6616126000
TRE-1052349,,,,,TRE-1052349,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"11",Seattle Department of Transportation,LDX HARVARD AND E ALLISON ST SEATTLE WA,9bc5df13-c550-4bb6-bab8-95f242c2a321,63.891201019287109,89.347450256347670,85.429389953613281,-122.3228380000,47.6492243800
TRE-1053186,,,,,TRE-1053186,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"2",Seattle Department of Transportation,3021 S ORCAS ST,094d6758-9767-4e7b-9859-2e1d86e454da,61.351196289062493,88.293083190917969,85.876403808593750,-122.2931580000,47.5508020500
TRE-1036621,,,,,TRE-1036621,Seattle Department of Transportation,Thuja plicata `Fastigiata`,Fastigiata Western Red Cedar,"18",Private,7500 SEWARD PARK AV S,19638f8c-81b7-4f60-b984-854dac22acae,63.492938995361328,89.134910583496094,85.683273315429673,-122.2671920000,47.5350777400
TRE-71379,,,,,TRE-71379,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"38",Seattle Parks and Recreation,1 MT ST HELENS PL S,656db68f-5727-448d-aff0-582a42c8289f,62.638263702392578,88.311965942382812,85.970642089843750,-122.2863710000,47.5767373700
TRE-1053185,,,,,TRE-1053185,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"2",Seattle Department of Transportation,3012 S ORCAS ST,e3cb7bda-2a96-4b65-820c-f184840ff7d2,61.281421661376953,88.473075866699219,86.095565795898438,-122.2932700000,47.5507920500
TRE-1053187,,,,,TRE-1053187,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"3",Seattle Department of Transportation,3021 S ORCAS ST,e8372940-d7a5-439c-8e56-70d36ee8e572,61.497402191162109,88.489372253417969,86.115417480468750,-122.2929790000,47.5508176700
TRE-4207,,,,,TRE-4207,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"32",Private,5728 WOODLAWN AV N,84beb7b2-4b49-4f63-abf5-b05d8dea9602,63.339168548583984,89.298179626464844,86.060073852539062,-122.3376070000,47.6708323100
TRE-50557,,,,,TRE-50557,Seattle Department of Transportation,Thuja plicata `Hogan`,Hogan Western Red Cedar,"21",Seattle Department of Transportation,3016 1ST AV,82e608dd-0d2c-48ec-9788-76093833dea7,63.784999847412109,87.383300781250000,86.087989807128906,-122.3545700000,47.6182337700
TRE-1054073,,,,,TRE-1054073,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"52",Private,15 MCGRAW ST,3ce3a61f-dd31-458b-8fb7-997a0e4ed880,62.327190399169922,87.796241760253906,85.390312194824219,-122.3559220000,47.6395403600
TRE-1054075,,,,,TRE-1054075,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"42",Private,2235 1ST AVE N,c67fed62-2727-4810-ba10-742aff18ac05,62.287387847900391,88.004280090332031,85.354049682617188,-122.3556720000,47.6395279900
TRE-1054072,,,,,TRE-1054072,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"40",Private,15 MCGRAW ST,b3ca8cde-f101-480c-8327-8b8ea4e64aa9,62.359657287597656,87.728637695312500,85.430191040039062,-122.3560250000,47.6395404000
TRE-1054074,,,,,TRE-1054074,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"42",Private,15 MCGRAW ST,650172bf-684d-437b-b4ab-667a41484ba6,62.271980285644531,87.921440124511719,85.416755676269531,-122.3557820000,47.6395450800
TRE-1054076,,,,,TRE-1054076,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"32",Private,2235 1ST AVE N,41d4da46-33f7-48a6-810a-09c7639de320,62.242935180664062,87.949012756347670,85.393623352050781,-122.3556630000,47.6394552700
TRE-45462,,,,,TRE-45462,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"50",Private,2411 E HELEN ST,785f2aec-2e36-4539-a62a-93bfc6bfc3ae,62.862194061279297,88.659172058105469,84.208747863769531,-122.3010840000,47.6281340000
TRE-1056636,,,,,TRE-1056636,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"55",Private,6311 BROOKLYN AVE NE,770b2b0c-cc40-4685-a5f1-c4e3f4831117,62.877174377441406,88.454162597656250,84.782524108886719,-122.3147650000,47.6744955900
TRE-1056277,,,,,TRE-1056277,Seattle Department of Transportation,Thuja plicata `Hogan`,Hogan Western Red Cedar,"2",Seattle Department of Transportation,2407 S Orcas Street,c33e3aa7-001a-4f58-a324-1aed58cc8634,61.795436859130859,88.747726440429673,86.875747680664062,-122.3011460000,47.5509124300
TRE-1056279,,,,,TRE-1056279,Seattle Department of Transportation,Thuja plicata `Hogan`,Hogan Western Red Cedar,"2",Seattle Department of Transportation,2505 S Orcas Street,117c5df2-fd77-4605-9fa6-e6c66ebbeed9,61.533859252929688,88.756164550781250,87.214851379394531,-122.3004200000,47.5508914900
TRE-1052399,,,,,TRE-1052399,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"14",Seattle Department of Transportation,2900 BLOCK HARVARD AVE E WESTSIDE,35c3a1f9-4160-4ce6-b4b6-446d7a031c75,63.743888854980469,90.205047607421875,86.170227050781250,-122.3222260000,47.6471007800
TRE-1052390,,,,,TRE-1052390,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"2",Seattle Department of Transportation,"2900 BLOCK HARVARD AVE E WESTSIDE
",59b22366-273a-4c38-80de-2181466e94a6,63.733020782470703,89.902351379394531,86.056892395019531,-122.3222410000,47.6476480400
TRE-1056587,,,,,TRE-1056587,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"16",Private,2239 FAIRVIEW AVE E,ec5a843c-7354-49e5-b623-87514f790c92,63.727058410644531,89.416091918945312,85.539535522460938,-122.3295920000,47.6394843700
TRE-501053,,,,,TRE-501053,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"21",Seattle Department of Transportation,8401 8TH AVE S,acf9d30d-6edf-41c1-879d-5aeb7b798d2e,62.633258819580078,90.102905273437500,88.471420288085938,-122.3247260000,47.5273734500
TRE-4927,,,,,TRE-4927,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"56",Private,4515 WOODLAWN AVE N,326f7444-2c1f-4f3c-8b33-93ab2b3d6530,62.878147125244141,88.759490966796875,85.798995971679673,-122.3392510000,47.6617482800
TRE-8977,,,,,TRE-8977,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"58",Private,2701 NE 62ND ST,85d65bd8-50a3-4f02-913f-633ab7c26747,61.977493286132812,88.146209716796875,84.874420166015625,-122.2984650000,47.6738815400
TRE-1681,,,,,TRE-1681,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"31",Private,2853 NW 57TH ST,c216f6e1-5b53-42f5-83d5-971bedad2dd1,62.207599639892578,88.574951171875014,85.442062377929673,-122.3952850000,47.6701520900
TRE-46583,,,,,TRE-46583,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"46",Private,1203 20TH AVE E,5a0a0ab6-8807-405a-ace1-e1cd3cb11f07,61.747398376464837,88.467193603515625,84.224472045898438,-122.3062570000,47.6306639800
TRE-15711,,,,,TRE-15711,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"37",Private,13318 BITTER PL N,380b1cca-d5c7-4f31-9cf2-7ecf36d20653,61.905895233154297,88.402549743652330,84.084251403808594,-122.3537300000,47.7261605900
TRE-78669,,,,,TRE-78669,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"27",Private,1724 S SPOKANE ST,680be09c-d892-4780-9d00-b1e8d33e6f8c,61.359596252441406,89.722465515136719,87.197105407714844,-122.3102470000,47.5721632400
TRE-19854,,,,,TRE-19854,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"12",Private,11039 40TH AV NE,6eb0f1cf-55f6-4c57-b44e-4873bd781cab,60.069507598876953,87.642127990722656,84.647811889648438,-122.2854570000,47.7094496700
TRE-22924,,,,,TRE-22924,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"35",Private,9502 4TH AVE NW,49eb37a0-a7af-4471-a950-6052cdccd5da,61.130725860595703,90.080268859863281,86.153831481933594,-122.3619000000,47.6979319500
TRE-8570,,,,,TRE-8570,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"22",Private,4533 EASTERN AVE N,04b1821b-3b80-4ea0-9940-907ad502369a,61.932559967041016,87.443595886230469,83.484466552734375,-122.3292940000,47.6625677300
TRE-48546,,,,,TRE-48546,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"8",Seattle Department of Transportation,18TH AVE E AND E ROY ST,1e7bf4fb-0ace-40ba-9542-136fbb03f8bb,62.098022460937507,87.910209655761719,84.817184448242188,-122.3086530000,47.6252497300
TRE-72175,,,,,TRE-72175,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"21",Private,2103 41ST AV SW,f630392b-369b-4390-a484-1698adad3a69,61.622131347656250,88.453308105468750,84.720626831054688,-122.3839110000,47.5852656900
TRE-501017,,,,,TRE-501017,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"7",Seattle Department of Transportation,4800 BEACON AVE S MEDIAN,7bd07927-1b3f-41dc-ba5b-bf0a65aea8f0,61.515426635742188,88.497100830078125,87.047752380371094,-122.3042910000,47.5585495200
TRE-26367,,,,,TRE-26367,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"40",Private,3554 NE 94TH ST,62f63897-6d81-45ed-afd4-b762901b37a6,62.327541351318359,89.662887573242188,84.916206359863281,-122.2879740000,47.6967606500
TRE-91539,,,,,TRE-91539,Seattle Department of Transportation,Thuja plicata `Fastigiata`,Fastigiata Western Red Cedar,"8",Private,2319 1ST AVE,4ee6863e-7dc3-4393-bda0-106ac8f26a34,64.567413330078125,87.204360961914062,87.152839660644531,-122.3473140000,47.6137335200
TRE-59607,,,,,TRE-59607,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"34",Private,216 20TH AVE,62d11bcf-d56f-4f96-ae4c-579b12ae33b6,62.538116455078125,89.270027160644531,85.028770446777344,-122.3062840000,47.6039861100
TRE-501107,,,,,TRE-501107,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"21",Seattle Department of Transportation,7515 BEACON AVE S,71fb0186-d4fa-4ea2-9134-afad9b1ba4d3,63.009937286376953,88.598350524902330,87.747711181640625,-122.2905060000,47.5350495400
TRE-32834,,,,,TRE-32834,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"14",Private,2005 13TH AV W,43b6e8a0-f5a4-4a6f-b6cc-a2f9dafabefb,62.775276184082031,88.194473266601562,83.635726928710938,-122.3738550000,47.6370025000
TRE-96267,,,,,TRE-96267,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"2",Private,2302 NE 89 ST,815898f4-f0d7-4011-95fd-9124757c6ef8,61.595840454101562,88.871482849121094,83.771690368652330,-122.3040460000,47.6936149900
TRE-72132,,,,,TRE-72132,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"12",Private,4203 SW HILL ST,26ee0878-2223-4d49-825b-ee7dbe3b0712,62.342163085937507,88.816192626953125,85.518798828124986,-122.3850780000,47.5851428300
TRE-59528,,,,,TRE-59528,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"22",Private,322 20TH AVE,a0741a1b-b62b-4dbd-b256-6be5b75e6b79,62.430812835693359,88.502326965332031,84.887908935546875,-122.3062810000,47.6050189300
TRE-17188,,,,,TRE-17188,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"42",Private,14003 15TH AV NE,90a69f5e-fa97-4dca-b69b-20104280f5c8,60.428287506103509,87.795501708984375,85.044586181640625,-122.3130760000,47.7303462600
TRE-18136,,,,,TRE-18136,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"24",Private,302 NW 112TH ST,fcaeff09-ea11-41de-9c07-d357d4a19a6b,59.935668945312493,87.324119567871094,83.763488769531250,-122.3615240000,47.7104770100
TRE-10391,,,,,TRE-10391,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"48",Private,5521 16TH AV NE,816ebd3b-378c-44fb-9891-7c843590b8ec,61.771675109863281,88.273910522460938,85.163070678710938,-122.3108310000,47.6691591700
TRE-18538,,,,,TRE-18538,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"28",Private,11755 ROOSEVELT WY NE,95fb3fe9-e33e-4ada-8d11-04e06d11dfd6,61.914505004882812,86.970680236816406,82.634483337402330,-122.3183770000,47.7157857400
TRE-1040969,,,,,TRE-1040969,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"16",Seattle Center,500 BROAD ST,8c870460-2e63-4324-904e-96c735b3fc54,63.452877044677734,90.617614746093750,87.635795593261719,-122.3487140000,47.6203636700
TRE-1041043,,,,,TRE-1041043,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"26",Seattle Center,500 WARREN AVE N,3404ab93-0f5c-4982-a6bb-e7ba4c9f0fc3,62.679409027099609,90.650207519531250,87.865234375000000,-122.3530140000,47.6235036700
TRE-51447,,,,,TRE-51447,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"51",Private,650 NW 81ST ST,00640783-7a60-4025-a821-332653f54794,61.596588134765625,86.460441589355469,84.210777282714844,-122.3656570000,47.6877223100
TRE-84320,,,,,TRE-84320,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"31",Private,6601 HOLLY PL SW,86434046-c7c7-490a-bcc3-d4540fe6dca5,62.281734466552734,87.960983276367188,84.495124816894531,-122.3902100000,47.5447946800
TRE-4823,,,,,TRE-4823,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"21",Private,4606 WOODLAWN AVE N,0191948b-97e3-4ad5-873e-e19a6f3d0f1a,62.775535583496094,88.267814636230469,85.436584472656250,-122.3391050000,47.6624302300
TRE-48565,,,,,TRE-48565,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"13",Seattle Department of Transportation,16TH AVE E AND E HARRISON ST,8cf41139-5f21-4f6d-a347-2c68f1eef6d5,63.305217742919922,89.023414611816406,85.903007507324219,-122.3113720000,47.6220768800
TRE-72595,,,,,TRE-72595,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"24",Private,3028 WALNUT AV SW,b2d14766-701c-4828-b8a1-46c3d81d376a,62.436573028564453,89.568725585937500,86.301490783691406,-122.3833860000,47.5760897300
TRE-17244,,,,,TRE-17244,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"60",Private,825 NE 128TH ST,6c125556-feaf-4b95-b0f4-b0b63d7d6687,61.509895324707031,88.125305175781250,84.571731567382812,-122.3195400000,47.7223091000
TRE-34074,,,,,TRE-34074,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"45",Private,1823 NOB HILL AV N,76cdfdf8-bbdf-498b-8b5f-21da118eafd6,62.594966888427734,88.775222778320327,85.280105590820327,-122.3511820000,47.6356641100
TRE-57588,,,,,TRE-57588,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"48",Private,527 30TH AVE,caa4270d-8a3f-4c02-a3fd-84c4a2fd28c6,62.216533660888672,87.401161193847670,83.822242736816406,-122.2937490000,47.6069029900
TRE-54822,,,,,TRE-54822,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"17",Private,410 14TH AVE,4d37fbf7-2e95-4c8c-a1c0-94840ca434f5,64.083831787109375,88.810630798339844,86.172164916992188,-122.3140970000,47.6052776300
TRE-17871,,,,,TRE-17871,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"20",Private,12527 25TH AV NE,24fc781d-30aa-4be8-8046-d561926a39b9,61.675041198730469,88.306861877441406,85.370597839355469,-122.3018860000,47.7199439000
TRE-79488,,,,,TRE-79488,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"17",Private,5905 BEACH DR SW,4589e00b-d951-4e1c-bc28-4758d408fd9e,,,,-122.3977740000,47.5499939500
TRE-19676,,,,,TRE-19676,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"28",Private,12302 SAND POINT WY NE,557772f3-898c-45fc-b140-8705da16aa31,62.379356384277344,89.008216857910156,86.545852661132812,-122.2835100000,47.7174316300
TRE-13693,,,,,TRE-13693,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"22",Private,3916 W BERTONA ST,d7459ea4-f0bb-4f8c-8a75-0c0468b96fc6,62.480251312255859,89.612960815429673,85.946716308593750,-122.4078340000,47.6507212200
TRE-72526,,,,,TRE-72526,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"31",Private,2802 WALNUT AV SW,792b6cdc-9484-47ce-b74b-7f36830be25e,61.910324096679688,89.023384094238281,85.648330688476562,-122.3832310000,47.5781017600
TRE-11068,,,,,TRE-11068,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"27",Private,4742 19TH AV NE,ecb246ca-f8d0-43a6-9c0b-8949d2a660a8,63.163257598876953,90.272300720214844,86.139053344726562,-122.3071440000,47.6642611400
TRE-25871,,,,,TRE-25871,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"35",Private,2337 NE 86TH ST,efe972cb-c7ff-4e46-8354-c87725b754ac,62.431560516357422,88.637290954589844,84.163192749023438,-122.3024930000,47.6911296700
TRE-18924,,,,,TRE-18924,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"30",Private,11539 4TH AVE NE,c3adb658-6fc4-4bbc-92a4-90695dd7bf53,62.632705688476562,88.636856079101562,84.469299316406250,-122.3248690000,47.7133895800
TRE-31368,,,,,TRE-31368,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"36",Private,2133 2ND AV W,f6bfdd58-944d-4e2d-ac08-32e36c70ea5e,62.485622406005859,87.516746520996094,84.927993774414062,-122.3597060000,47.6383250700
TRE-74992,,,,,TRE-74992,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"40",Private,2100 19TH AVE S,48fe1265-288c-467c-bb19-5ebd2e907828,62.723239898681641,89.718971252441406,87.421234130859375,-122.3081000000,47.5843408800
TRE-25796,,,,,TRE-25796,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"18",Private,1746 NE 90TH ST,8b32c32b-c8c4-43e7-bd05-28a54026287f,62.382045745849609,89.637748718261719,83.772605895996094,-122.3075410000,47.6940037100
TRE-19575,,,,,TRE-19575,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"21",Private,11502 20TH AV NE,a2878281-d513-464f-a559-a9f737181b68,61.288467407226562,86.162132263183594,82.548202514648438,-122.3066910000,47.7121550100
TRE-46467,,,,,TRE-46467,Seattle Department of Transportation,Thuja plicata,Western Red Cedar,"36",Private,1210 16TH AVE E,523db603-0f1d-4bf9-9647-3cc8299a2213,60.347557067871094,88.026916503906250,84.486587524414062,-122.3111580000,47.6310944000
