field_1,id,latitude,longitude,place_town_name,place_county_name,kc_af1,kc_am1,kc_pm1,pc_af1,pc_am1,pc_pm1,po_af1,po_am1,po_pm1,tac_af1,tac_am1,tac_pm1
2242,156612299,47.0393214472,-122.8004817417,,Thurston,,,,,,,,,,,,
2243,156612709,47.0401003721,-122.8004182827,,Thurston,,,,,,,,,,,,
2244,156613244,47.0401583828,-122.800358983,,Thurston,,,,,,,,,,,,
2245,156613559,47.0404413788,-122.8004911615,,Thurston,,,,,,,,,,,,
2246,156614048,47.0404198018,-122.8003412251,,Thurston,,,,,,,,,,,,
2247,156614202,47.0404251144,-122.8002882939,,Thurston,,,,,,,,,,,,
2248,156614618,47.0404330307,-122.800234037,,Thurston,,,,,,,,,,,,
2249,156614882,47.0407592141,-122.8002448981,,Thurston,,,,,,,,,,,,
2250,156615064,47.0406829896,-122.8002926379,,Thurston,,,,,,,,,,,,
2251,156615140,47.0407752186,-122.8002520052,,Thurston,,,,,,,,,,,,
2252,156615343,47.0408329345,-122.8001961947,,Thurston,,,,,,,,,,,,
2253,156615617,47.0408407045,-122.8003297859,,Thurston,,,,,,,,,,,,
2254,156615823,47.0408351326,-122.8001975148,,Thurston,,,,,,,,,,,,
2255,156641329,47.044675798,-122.8127901604,,Thurston,,,,,,,,,,,,
2256,156642358,47.044684929,-122.8124554585,,Thurston,,,,,,,,,,,,
2257,156644655,47.0495072358,-122.8081161609,,Thurston,,,,,,,,,,,,
2259,157336221,49.1271198,-122.86654925,,Greater Vancouver,,,,,,,,,,,,
2260,157353174,49.49575285,-117.34466264,,Central Kootenay,,,,,,,,,,,,
2261,157644407,49.6260777778,-116.9917277778,,Central Kootenay,,,,,,,,,,,,
2262,157645181,49.6260833333,-116.9917277778,,Central Kootenay,,,,,,,,,,,,
2263,157882637,49.4368805556,-117.2569916667,,Central Kootenay,,,,,,,,,,,,
2264,158204829,47.3129385621,-122.1754709117,Auburn City Limits,King,89.587532043457,59.9492835998535,86.2987670898438,,,,,,,,,
2265,158214019,47.312636817,-122.1753933339,Auburn City Limits,King,89.5085983276367,59.9313087463379,85.9076232910156,,,,,,,,,
2266,158218811,47.3178209244,-122.1733146709,Auburn City Limits,King,88.7138366699219,59.1698951721191,84.8037643432617,,,,,,,,,
2267,158221117,47.3118906683,-122.175499505,Auburn City Limits,King,89.3097991943359,58.8053588867188,84.7525787353516,,,,,,,,,
2268,158223996,47.3115401667,-122.1758247266,,King,89.1967544555664,58.6903038024902,84.8359451293945,,,,,,,,,
2269,158228821,47.3114343915,-122.1761455374,Auburn City Limits,King,89.1743240356445,58.6280670166016,84.8195266723633,,,,,,,,,
2270,158233917,47.3152458812,-122.1747560807,Auburn City Limits,King,89.4582214355469,59.8717041015625,85.9032287597656,,,,,,,,,
2271,158237322,47.3113549431,-122.1771481211,Auburn City Limits,King,89.2619018554688,59.0557098388672,85.500846862793,,,,,,,,,
2272,158240520,47.311221009,-122.1774525646,Auburn City Limits,King,89.1763229370117,58.8923110961914,85.033576965332,,,,,,,,,
2273,158245774,47.3185921192,-122.1730096483,Auburn City Limits,King,88.3571243286133,59.1354446411133,84.9140090942383,,,,,,,,,
2274,158246924,47.3155045933,-122.1751265285,Auburn City Limits,King,89.9999237060547,59.7777481079102,86.2038421630859,,,,,,,,,
2275,158250305,47.3105044187,-122.1784730988,Auburn City Limits,King,89.0220642089844,58.0638313293457,83.9701690673828,,,,,,,,,
2276,158256035,47.3106631508,-122.1791468458,Auburn City Limits,King,88.9771728515625,58.5815353393555,84.3606643676758,,,,,,,,,
2277,158259385,47.3166588204,-122.1745831119,Auburn City Limits,King,88.9754943847656,58.9746513366699,85.2013244628906,,,,,,,,,
2278,158840885,47.6322216667,-122.3129583333,,King,89.4534606933594,60.2579307556152,85.9494323730469,,,,,,,,,
2279,158930709,47.3061767263,-122.1826363779,,King,89.0892944335938,56.5278015136719,81.4310150146484,,,,,,,,,
2280,158940753,47.306735,-122.184665,,King,89.109260559082,56.4627151489258,81.1885604858398,,,,,,,,,
2281,158945033,47.307024,-122.188369,,King,89.1492767333984,56.3259429931641,80.17431640625,,,,,,,,,
2282,158948236,47.306907,-122.188379,,King,89.1146087646484,56.3814964294434,80.2014007568359,,,,,,,,,
2283,158953549,47.30669,-122.188172,,King,89.0520324707031,56.7024383544922,80.3727874755859,,,,,,,,,
2284,158958228,47.309743,-122.185312,Auburn City Limits,King,89.5020141601562,56.8026084899902,83.4339599609375,,,,,,,,,
2285,158961092,47.310073,-122.185206,Auburn City Limits,King,89.3653564453125,57.2604484558105,83.7671279907227,,,,,,,,,
2286,158964173,47.310275,-122.185115,Auburn City Limits,King,89.2841110229492,57.5227203369141,84.0068588256836,,,,,,,,,
2287,158966549,47.310236,-122.185251,Auburn City Limits,King,89.2958145141602,57.5075950622559,84.029655456543,,,,,,,,,
2288,158972834,49.9094697349,-116.9226786867,,Central Kootenay,,,,,,,,,,,,
2289,158973889,49.9093147063,-116.9247939438,,Central Kootenay,,,,,,,,,,,,
2290,159322238,49.2559462997,-122.8348816997,,Greater Vancouver,,,,,,,,,,,,
2291,159467574,47.6493428261,-122.1894118312,,King,89.316032409668,57.5107650756836,83.9474334716797,,,,,,,,,
2292,159468049,47.6493769837,-122.1894145839,,King,89.3111877441406,57.5181694030762,83.9774398803711,,,,,,,,,
2293,159468687,47.6493088444,-122.1893227096,,King,89.2767791748047,57.4972991943359,83.9545669555664,,,,,,,,,
2294,159469256,47.6493734768,-122.1894883005,,King,89.3111877441406,57.5181694030762,83.9774398803711,,,,,,,,,
2295,160794304,47.2301883333,-122.4254833333,Tacoma,Pierce,,,,,,,,,,31.734884262085,16.7243003845215,29.7161140441895
2296,160794563,47.230275,-122.4256883333,Tacoma,Pierce,,,,,,,,,,31.7118968963623,16.724630355835,29.7026023864746
2297,160794677,47.230225,-122.4256533333,Tacoma,Pierce,,,,,,,,,,31.703104019165,16.723352432251,29.7048759460449
2298,160795203,47.2304166667,-122.4255,Tacoma,Pierce,,,,,,,,,,31.7176303863525,16.752384185791,29.6805934906006
2299,160795365,47.23035,-122.4257283333,Tacoma,Pierce,,,,,,,,,,31.7240695953369,16.7581596374512,29.6933193206787
2300,161291691,47.5306798319,-122.0194959576,Issaquah City Limits,King,89.8610687255859,56.7604713439941,83.8489608764648,,,,,,,,,
2301,161328841,47.3118677778,-122.1762404722,Auburn City Limits,King,89.332389831543,59.357982635498,85.7873611450195,,,,,,,,,
2302,161329638,47.311807,-122.17618,Auburn City Limits,King,89.2478485107422,59.1842498779297,85.3548889160156,,,,,,,,,
2303,161330225,47.31190611,-122.1764927,Auburn City Limits,King,89.4746322631836,59.4400405883789,85.8573989868164,,,,,,,,,
2304,161330843,47.31187927,-122.1762975,Auburn City Limits,King,89.332389831543,59.357982635498,85.7873611450195,,,,,,,,,
2305,161331379,47.31176,-122.176,Auburn City Limits,King,89.2397689819336,58.9815330505371,85.2975921630859,,,,,,,,,
2306,161331832,47.31169,-122.176,Auburn City Limits,King,89.2057800292969,58.8817291259766,85.1494979858398,,,,,,,,,
2307,161332165,47.31184,-122.176,Auburn City Limits,King,89.2397689819336,58.9815330505371,85.2975921630859,,,,,,,,,
2308,161332655,47.31213,-122.176,Auburn City Limits,King,89.466682434082,59.5505599975586,85.7753982543945,,,,,,,,,
2309,161457630,48.040545,-122.126728,,Snohomish,,,,,,,,,,,,
2310,164061864,45.2766719997,-121.9405727,,Clackamas,,,,,,,,,,,,
2311,164065210,45.2763401997,-121.9406175997,,Clackamas,,,,,,,,,,,,
2312,165330448,45.480626,-122.716516,Portland,Multnomah,,,,,,,30.5710563659668,14.7024936676025,27.09912109375,,,
2313,165657612,45.0512981997,-122.4901358,,Clackamas,,,,,,,,,,,,
2314,165658384,45.0513952,-122.4902668,,Clackamas,,,,,,,,,,,,
2315,165659040,45.0512991,-122.4902079,,Clackamas,,,,,,,,,,,,
2316,165987599,45.2991458997,-122.8016733997,,Clackamas,,,,,,,,,,,,
2317,165987664,47.678004586,-122.2660817856,,King,90.2158813476562,61.6032867431641,87.2894439697266,,,,,,,,,
2318,165988486,47.6766954595,-122.2665349975,,King,90.3265609741211,61.8358459472656,86.7333145141602,,,,,,,,,
2319,165989388,45.3895109179,-122.6576335024,,Clackamas,,,,,,,,,,,,
2320,166153462,47.2723883333,-122.4699166667,Tacoma,Pierce,,,,,,,,,,30.3575057983398,15.5155096054077,28.3630695343018
2321,166308069,47.6771800031,-122.2610166667,,King,89.1299667358398,61.1230583190918,86.8844680786133,,,,,,,,,
2322,166308590,47.6774950031,-122.2609783333,,King,89.09912109375,61.4163017272949,86.8808212280273,,,,,,,,,
2323,167914074,47.6758442405,-122.2526652355,,King,88.8909759521484,61.1903114318848,85.6456909179688,,,,,,,,,
2324,168603217,47.2978583333,-122.5196833333,Tacoma,Pierce,,,,,,,,,,30.5106906890869,15.7124462127686,28.6888427734375
2325,168603353,47.2974366667,-122.5197666667,Tacoma,Pierce,,,,,,,,,,29.9037570953369,15.7647733688354,28.7625770568848
2326,168603435,47.2968866667,-122.5195533333,Tacoma,Pierce,,,,,,,,,,29.4353199005127,15.7823467254639,28.8968925476074
2327,168749668,47.45178,-122.01264445,,King,90.3767929077148,55.0702323913574,79.4477691650391,,,,,,,,,
2328,168752490,47.45187,-122.0126583333,,King,90.4100494384766,55.0130043029785,79.3973846435547,,,,,,,,,
2329,168754876,47.4536283333,-122.0121083333,,King,90.7667007446289,54.8349571228027,79.6744613647461,,,,,,,,,
2330,168771226,47.4534216667,-122.01179445,,King,90.7555847167969,54.7158737182617,79.4858245849609,,,,,,,,,
2331,168931798,47.5424166667,-122.002875,Issaquah City Limits,King,90.3572006225586,58.0298042297363,86.4545516967773,,,,,,,,,
2332,169062628,47.6754112227,-122.2537862972,,King,89.2527465820312,61.0719871520996,85.354133605957,,,,,,,,,
2333,169659692,47.2374623051,-122.4652746886,Tacoma,Pierce,,,,,,,,,,31.5345230102539,16.9628562927246,28.1776676177979
2334,169697499,47.3039999706,-122.5157992914,Tacoma,Pierce,,,,,,,,,,28.2371864318848,16.0057506561279,26.9454574584961
2335,173426760,49.1301472222,-122.842025,,Greater Vancouver,,,,,,,,,,,,
2336,173958029,47.6505460952,-122.1906015243,,King,89.1600646972656,57.9774551391602,83.8248901367188,,,,,,,,,
2337,173958399,47.6505693111,-122.1905695963,,King,89.1798477172852,57.9622802734375,83.8243255615234,,,,,,,,,
2338,173962988,45.2999835,-122.7513648,,Clackamas,,,,,,,,,,,,
2339,174033187,46.9271616667,-113.7583166667,,Missoula,,,,,,,,,,,,
2340,174154735,45.519732372,-122.7189810304,Portland,Multnomah,,,,,,,27.4039974212646,15.7917728424072,27.4875679016113,,,
2341,174162697,45.5180467424,-122.7171811775,Portland,Multnomah,,,,,,,27.3443069458008,15.568320274353,27.4594459533691,,,
2342,174165643,45.5177040443,-122.7178152499,Portland,Multnomah,,,,,,,27.5233325958252,15.3329982757568,27.4118995666504,,,
2343,174166337,45.5183075973,-122.7164001264,Portland,Multnomah,,,,,,,27.6241321563721,15.6989498138428,27.4599704742432,,,
2344,174552745,47.6529532,-121.7959775,,King,,,,,,,,,,,,
2345,178155830,48.774576,-123.3703119997,,Capital,,,,,,,,,,,,
2346,178155930,48.774576,-123.3703119997,,Capital,,,,,,,,,,,,
2347,179789621,47.6022777778,-121.9011305556,,King,88.9682312011719,56.1896476745605,80.1080093383789,,,,,,,,,
2348,179876530,47.43077986,-121.95363841,,King,,,,,,,,,,,,
2349,182681390,47.7610777921,-122.5883657891,,Kitsap,,,,,,,,,,,,
2350,182900003,49.270265,-125.18,,Alberni-Clayoquot,,,,,,,,,,,,
2351,183004876,45.4663302843,-122.6713767183,Portland,Multnomah,,,,,,,29.1320457458496,16.6939296722412,26.9870529174805,,,
2352,183005906,49.27388,-125.1818983333,,Alberni-Clayoquot,,,,,,,,,,,,
2353,183007814,45.4764749855,-122.6709163842,Portland,Multnomah,,,,,,,32.0855560302734,16.731969833374,29.5330905914307,,,
2354,183119583,45.5139762725,-122.7195683335,Portland,Multnomah,,,,,,,26.3905906677246,15.7399625778198,27.3582534790039,,,
2355,183123448,45.5138311582,-122.7194655408,Portland,Multnomah,,,,,,,26.4208507537842,15.7434968948364,27.3543796539307,,,
2356,183134544,45.5139342556,-122.7194648703,Portland,Multnomah,,,,,,,26.4210643768311,15.7421846389771,27.3519706726074,,,
2357,183161129,45.5133736739,-122.7193502897,Portland,Multnomah,,,,,,,26.4231815338135,15.7563781738281,27.3394927978516,,,
2358,183166228,45.513696,-122.719527,Portland,Multnomah,,,,,,,26.4118423461914,15.763614654541,27.3900852203369,,,
2359,183168711,47.431617,-122.081121,,King,90.4613265991211,55.1672401428223,80.5622253417969,,,,,,,,,
2360,183389876,45.517575,-122.7178416667,Portland,Multnomah,,,,,,,27.513053894043,15.3111534118652,27.4060935974121,,,
2361,183394876,45.5176083333,-122.7187616667,Portland,Multnomah,,,,,,,27.4418258666992,15.3276195526123,27.3732490539551,,,
2362,183401896,45.5176033333,-122.71872,Portland,Multnomah,,,,,,,27.4718685150146,15.3382158279419,27.3704471588135,,,
2363,183630907,45.4110118541,-122.6606231555,,Clackamas,,,,,,,,,,,,
2364,183886955,45.5175883333,-122.7186716667,Portland,Multnomah,,,,,,,27.474458694458,15.3296689987183,27.3694839477539,,,
2365,184168195,45.5168113772,-122.7180116787,Portland,Multnomah,,,,,,,27.4304580688477,15.4614133834839,27.3831672668457,,,
2366,184221787,45.5170616667,-122.717905,Portland,Multnomah,,,,,,,27.4836387634277,15.245680809021,27.3987998962402,,,
2367,184392340,45.48627786,-122.65024901,Portland,Multnomah,,,,,,,31.3784770965576,16.3891906738281,29.4049015045166,,,
2368,184395159,45.48557626,-122.65019967,Portland,Multnomah,,,,,,,31.3705615997314,16.2621383666992,29.4292297363281,,,
2371,184427581,45.51676243,-122.7182024,Portland,Multnomah,,,,,,,27.4511032104492,15.4779987335205,27.3740005493164,,,
2372,184466110,45.5175308945,-122.7175732323,Portland,Multnomah,,,,,,,27.4754962921143,15.2797861099243,27.4198265075684,,,
2373,184554137,45.5136008157,-122.7194363896,Portland,Multnomah,,,,,,,26.4229431152344,15.7438812255859,27.3547172546387,,,
2374,184625581,45.51818,-122.7166283333,Portland,Multnomah,,,,,,,27.5962696075439,15.6374912261963,27.4663486480713,,,
2375,185100460,48.791835,-125.1153233333,,Alberni-Clayoquot,,,,,,,,,,,,
2376,185160072,45.5171697223,-122.7144249945,Portland,Multnomah,,,,,,,27.566011428833,15.8970956802368,27.4108810424805,,,
2377,185167024,45.5158898717,-122.718338504,Portland,Multnomah,,,,,,,27.4874286651611,15.1504545211792,27.3632373809814,,,
2378,185184513,45.5137133333,-122.71962,Portland,Multnomah,,,,,,,26.4074268341064,15.76291847229,27.3901042938232,,,
2379,185186534,45.513245,-122.7195133333,Portland,Multnomah,,,,,,,26.4096508026123,15.7338247299194,27.3426094055176,,,
2380,185237466,45.51794,-122.713297,Portland,Multnomah,,,,,,,27.7100505828857,16.1273040771484,27.4984683990479,,,
2381,185337032,45.511204702,-122.7188462762,Portland,Multnomah,,,,,,,27.3047504425049,14.9860582351685,27.3192005157471,,,
2382,185338518,45.511103967,-122.7186582641,Portland,Multnomah,,,,,,,27.4545001983643,14.982949256897,27.3020267486572,,,
2383,185340693,45.5112659187,-122.719607195,Portland,Multnomah,,,,,,,27.0016593933105,15.0993537902832,27.3066444396973,,,
2384,185342906,45.5111757713,-122.7195981425,Portland,Multnomah,,,,,,,27.0276546478271,15.0940418243408,27.2916202545166,,,
2385,185343834,45.5113575748,-122.7194665467,Portland,Multnomah,,,,,,,27.0364952087402,15.0654964447021,27.3212795257568,,,
2386,185374900,45.5190353227,-122.7091478803,Portland,Multnomah,,,,,,,27.9547309875488,16.5520153045654,27.5012264251709,,,
2387,185375548,45.5174027404,-122.7155792832,Portland,Multnomah,,,,,,,27.5175609588623,15.3966941833496,27.4203281402588,,,
2388,185523701,45.5167083333,-122.7146916667,Portland,Multnomah,,,,,,,27.546667098999,15.2869968414307,27.4149646759033,,,
2389,185525872,45.5174366667,-122.7190466667,Portland,Multnomah,,,,,,,27.4768695831299,15.3365211486816,27.3711891174316,,,
2390,185526027,45.5175216667,-122.7189033333,Portland,Multnomah,,,,,,,27.4518947601318,15.3569412231445,27.3627853393555,,,
2391,185526479,45.51693,-122.7179716667,Portland,Multnomah,,,,,,,27.4738750457764,15.2535152435303,27.3889980316162,,,
2392,185647178,45.516461,-122.713987,Portland,Multnomah,,,,,,,27.6683883666992,15.3919639587402,27.4184627532959,,,
2393,185648242,45.51654,-122.714853,Portland,Multnomah,,,,,,,27.4727420806885,15.2890253067017,27.4209690093994,,,
2394,185648954,45.516504,-122.714723,Portland,Multnomah,,,,,,,27.478422164917,15.2861003875732,27.4131603240967,,,
2395,185649594,45.516441,-122.714718,Portland,Multnomah,,,,,,,27.4859886169434,15.2884845733643,27.4106712341309,,,
2396,185650018,45.516193,-122.714558,Portland,Multnomah,,,,,,,27.5149841308594,15.3216991424561,27.4106578826904,,,
2397,185686562,45.4762138889,-122.5555444444,Portland,Multnomah,,,,,,,31.7540264129639,15.2184104919434,29.4803199768066,,,
2398,185781933,45.5116508807,-122.7180972028,Portland,Multnomah,,,,,,,27.4653987884521,14.9188680648804,27.2973899841309,,,
2399,185782730,45.5108224171,-122.7173513513,Portland,Multnomah,,,,,,,27.6318435668945,14.9344778060913,27.240743637085,,,
2400,185786308,45.5113926595,-122.7161169943,Portland,Multnomah,,,,,,,27.3184089660645,14.9314966201782,27.3113822937012,,,
2401,185790836,45.5131891816,-122.7142801571,Portland,Multnomah,,,,,,,27.4311294555664,15.1083707809448,27.3583965301514,,,
2402,185791192,45.5131633382,-122.7142777717,Portland,Multnomah,,,,,,,27.4271965026855,15.1139602661133,27.3571853637695,,,
2403,185793808,45.5143479912,-122.7159150185,Portland,Multnomah,,,,,,,27.4237594604492,15.2365713119507,27.4244861602783,,,
2404,186050708,45.5195552271,-122.7188610649,Portland,Multnomah,,,,,,,27.444616317749,15.8039541244507,27.4866161346436,,,
2405,186051285,45.5177024605,-122.716651363,Portland,Multnomah,,,,,,,27.5530738830566,15.2699909210205,27.4512348175049,,,
2406,186051779,45.5188163702,-122.7182070296,Portland,Multnomah,,,,,,,27.5821475982666,15.6466665267944,27.4647960662842,,,
2407,186208125,47.6980784238,-122.0836497967,Redmond City Limits,King,89.7480087280273,55.1121253967285,80.4382629394531,,,,,,,,,
2409,186250875,45.2466144997,-122.5247173,,Clackamas,,,,,,,,,,,,
2410,186789764,47.1844583333,-122.3467466667,,Pierce,,,,,,,,,,31.1365566253662,16.1703300476074,29.6422138214111
2411,187665073,45.5750138,-122.6486742,Portland,Multnomah,,,,,,,31.6440391540527,16.0795421600342,29.1118907928467,,,
2412,187674196,45.5166416667,-122.71805,Portland,Multnomah,,,,,,,27.5221939086914,15.4741725921631,27.3826522827148,,,
2413,187674335,45.5165183333,-122.7179666667,Portland,Multnomah,,,,,,,27.448917388916,15.1996021270752,27.3879146575928,,,
2414,187674701,45.5170516667,-122.7178233333,Portland,Multnomah,,,,,,,27.5159034729004,15.2548580169678,27.4081764221191,,,
2415,187682549,45.5168333333,-122.7175933333,Portland,Multnomah,,,,,,,27.5620784759521,15.2105951309204,27.3971042633057,,,
2416,187848837,45.4972843821,-121.8187692686,,Hood River,,,,,,,,,,,,
2417,187849670,45.4969504317,-121.8189458908,,Hood River,,,,,,,,,,,,
2418,187955552,48.66949811,-113.61161402,,Glacier,,,,,,,,,,,,
2419,188221281,48.1437555,-123.18628,,Clallam,,,,,,,,,,,,
2420,188303146,45.481643052,-122.6507481097,Portland,Multnomah,,,,,,,31.4703769683838,16.0876922607422,29.249906539917,,,
2421,188306469,45.4675183353,-122.6569828951,Portland,Multnomah,,,,,,,31.5731925964355,16.3776931762695,29.1796073913574,,,
2422,188309432,45.4606298828,-122.6431666276,Portland,Multnomah,,,,,,,31.4823970794678,15.964545249939,29.3132381439209,,,
2423,188311655,45.4611823708,-122.6329420042,,Clackamas,,,,,,,,,,,,
2424,188315192,45.4800195247,-122.6217151993,Portland,Multnomah,,,,,,,31.2813625335693,15.6331281661987,29.0900344848633,,,
2425,188318031,45.4856416444,-122.6237036382,Portland,Multnomah,,,,,,,31.3866748809814,15.507698059082,29.2150287628174,,,
2426,188319712,45.4945129669,-122.6246962232,Portland,Multnomah,,,,,,,31.1245975494385,15.5081520080566,29.0528736114502,,,
2427,188426458,45.5007955805,-122.6817015466,Portland,Multnomah,,,,,,,31.2852954864502,16.8573589324951,28.1516017913818,,,
2428,188429206,45.5249333333,-122.635595,Portland,Multnomah,,,,,,,31.0341358184814,16.2966346740723,29.7295475006104,,,
2429,188430346,45.5253616667,-122.6358533333,Portland,Multnomah,,,,,,,31.0122451782227,16.3427600860596,30.1406517028809,,,
2430,188431243,45.5248288232,-122.63604273,Portland,Multnomah,,,,,,,31.2080345153809,16.3341884613037,29.8851890563965,,,
2431,188432780,45.5272450663,-122.6319681217,Portland,Multnomah,,,,,,,31.2438297271729,16.0801944732666,29.3208103179932,,,
2432,188728242,47.6799537467,-122.3810773666,,King,83.5719451904297,59.570442199707,80.8586044311523,,,,,,,,,
2433,188731966,47.6794608854,-122.3833866632,,King,83.0941848754883,58.9647369384766,80.5398406982422,,,,,,,,,
2434,188732200,47.6795230872,-122.3834429326,,King,83.1151351928711,58.8594818115234,80.5439682006836,,,,,,,,,
2435,188945324,47.6833137853,-122.3762761211,,King,87.2632522583008,62.0869598388672,83.8147583007812,,,,,,,,,
